This file is created using RaceChrono Pro v8.0.8 ( http://racechrono.com/ ).
Format,2,"Format 1 = static columns","Format 2 = new format with dynamic columns; only channel header string is fixed, number of columns and channels' column numbers are variable."
Session title,"Porsche"
Session type,Lap timing
Track name,"Porsche"
Driver name,
Export scope,Session start
Created,15/09/2024,18:02
Note,

Time (s),Session fragment #,Lap #,Trap name,X-position (m),Y-position (m),Distance (m),Speed (m/s),Altitude (m),Bearing (deg),Device update rate (Hz),Elapsed time (s),Latitude (deg),Longitude (deg),Satellites (sats),Fix type,Coordinate precision (DOP),Altitude precision (DOP),Speed (m/s) *calc,Lateral acceleration (G) *calc,Longitudinal acceleration (G) *calc,Device update rate (Hz) *calc,Lean angle (deg) *calc,Combined acceleration (G) *calc,Speed (m/s) *obd,RPM (rpm) *obd,Intake temperature (.C) *obd,Air temperature (.C) *obd,Oxygen sensors *obd,ECU voltage (V) *obd,Accelerator position (%) *obd
1726425106.900,0,3,,14.944,-142.552,3912.191,17.440,86.500,1.300,10.0,1726.400,42.5723117,-71.6023890,18,2,0.60,0.90,17.440,0.913,0.166,20.0,-41.393,1.026,17.372,4398,52.0,34.0,3,14.22,81.2
1726425106.912,0,3,,14.939,-142.341,3912.402,17.471,86.500,1.300,10.0,1726.412,42.5723136,-71.6023891,18,2,0.60,0.90,17.471,0.901,0.171,20.0,-40.921,1.018,17.408,4396,52.0,34.0,3,14.22,81.2
1726425106.942,0,3,,14.927,-141.812,3912.931,17.548,86.500,1.300,10.0,1726.442,42.5723183,-71.6023892,18,2,0.60,0.90,17.548,0.871,0.183,20.0,-39.742,0.995,17.500,4403,52.0,34.0,3,14.22,81.2
1726425106.950,0,3,,14.924,-141.672,3913.072,17.569,86.500,1.300,10.0,1726.450,42.5723196,-71.6023893,18,2,0.60,0.90,17.569,0.862,0.186,20.0,-39.428,0.990,17.522,4405,52.0,34.0,3,14.22,81.2
1726425106.972,0,3,,14.915,-141.284,3913.459,17.625,86.500,1.300,10.0,1726.472,42.5723231,-71.6023894,18,2,0.60,0.90,17.625,0.836,0.194,20.0,-38.358,0.967,17.581,4411,52.0,34.0,3,14.22,81.2
1726425107.000,0,3,,14.903,-140.791,3913.952,17.697,86.500,358.700,10.0,1726.500,42.5723275,-71.6023895,18,2,0.60,0.90,17.697,0.802,0.204,20.0,-36.997,0.938,17.656,4418,52.0,34.0,3,14.22,81.2
1726425107.029,0,3,,14.868,-140.270,3914.475,17.772,86.500,358.700,10.0,1726.529,42.5723322,-71.6023899,18,2,0.60,0.90,17.772,0.761,0.213,20.0,-35.311,0.908,17.735,4425,52.0,34.0,3,14.22,81.2
1726425107.050,0,3,,14.842,-139.892,3914.853,17.826,86.500,358.700,10.0,1726.550,42.5723356,-71.6023903,18,2,0.60,0.90,17.826,0.731,0.219,20.0,-34.091,0.886,17.791,4430,52.0,34.0,3,14.22,81.2
1726425107.061,0,3,,14.828,-139.695,3915.051,17.854,86.500,358.700,10.0,1726.561,42.5723374,-71.6023904,18,2,0.60,0.90,17.854,0.714,0.222,20.0,-33.345,0.872,17.821,4433,52.0,34.0,3,14.22,81.2
1726425107.089,0,3,,14.794,-139.191,3915.556,17.926,86.500,358.700,10.0,1726.589,42.5723419,-71.6023908,18,2,0.60,0.90,17.926,0.670,0.229,20.0,-31.447,0.837,17.896,4440,52.0,34.0,3,14.22,81.2
1726425107.100,0,3,,14.780,-138.994,3915.754,17.954,86.500,356.100,10.0,1726.600,42.5723437,-71.6023910,18,2,0.60,0.90,17.954,0.652,0.231,20.0,-30.701,0.823,17.926,4447,52.0,34.0,3,14.22,81.2
1726425107.100,0,3,,14.780,-138.994,3915.754,17.954,86.500,356.100,10.0,1726.600,42.5723437,-71.6023910,18,2,0.60,0.90,17.954,0.652,0.231,20.0,-30.701,0.823,17.926,4447,52.0,34.0,3,14.22,81.2
1726425107.120,0,3,,14.748,-138.627,3916.122,18.005,86.480,356.100,10.0,1726.620,42.5723470,-71.6023914,18,2,0.60,0.90,18.005,0.617,0.236,20.0,-29.162,0.800,17.980,4459,52.0,34.0,3,14.22,81.2
1726425107.148,0,3,,14.702,-138.113,3916.638,18.077,86.452,356.100,10.0,1726.648,42.5723516,-71.6023920,18,2,0.60,0.90,18.077,0.569,0.242,20.0,-27.008,0.766,18.056,4478,52.0,34.0,3,14.22,81.2
1726425107.150,0,3,,14.698,-138.076,3916.675,18.083,86.450,356.100,10.0,1726.650,42.5723519,-71.6023920,18,2,0.60,0.90,18.083,0.565,0.242,20.0,-26.854,0.764,18.061,4479,52.0,34.0,3,14.22,81.2
1726425107.178,0,3,,14.653,-137.563,3917.191,18.154,86.422,356.100,10.0,1726.678,42.5723565,-71.6023926,18,2,0.60,0.90,18.154,0.513,0.247,20.0,-24.491,0.728,18.138,4497,52.0,34.0,3,14.23,81.2
1726425107.200,0,3,,14.617,-137.159,3917.596,18.211,86.400,354.700,10.0,1726.700,42.5723602,-71.6023930,18,2,0.60,0.90,18.211,0.473,0.251,20.0,-22.633,0.699,18.198,4511,52.0,34.0,3,14.23,81.2
1726425107.208,0,3,,14.600,-137.012,3917.744,18.227,86.400,354.700,10.0,1726.708,42.5723615,-71.6023932,18,2,0.61,0.90,18.227,0.457,0.252,20.0,-21.914,0.690,18.220,4516,52.0,34.0,3,14.23,81.2
1726425107.250,0,3,,14.514,-136.242,3918.519,18.314,86.400,354.700,10.0,1726.750,42.5723684,-71.6023943,18,2,0.65,0.90,18.314,0.377,0.258,20.0,-18.137,0.644,18.335,4543,52.0,34.0,3,14.23,81.2
1726425107.261,0,3,,14.492,-136.040,3918.722,18.337,86.400,354.700,10.0,1726.761,42.5723702,-71.6023945,17,2,0.66,0.90,18.337,0.355,0.259,20.0,-17.113,0.632,18.365,4550,52.0,34.0,3,14.24,81.2
1726425107.291,0,3,,14.430,-135.489,3919.276,18.398,86.400,354.700,10.0,1726.791,42.5723752,-71.6023953,17,2,0.69,0.90,18.398,0.297,0.263,20.0,-14.321,0.599,18.447,4570,52.0,34.0,3,14.24,81.2
1726425107.300,0,3,,14.412,-135.324,3919.442,18.417,86.400,353.700,10.0,1726.800,42.5723767,-71.6023955,17,2,0.70,0.90,18.417,0.280,0.264,20.0,-13.483,0.589,18.472,4575,52.0,34.0,3,14.24,81.2
1726425107.300,0,3,,14.412,-135.324,3919.442,18.417,86.400,353.700,10.0,1726.800,42.5723767,-71.6023955,17,2,0.70,0.90,18.417,0.280,0.264,20.0,-13.483,0.589,18.472,4575,52.0,34.0,3,14.24,81.2
1726425107.318,0,3,,14.375,-134.987,3919.781,18.473,86.400,353.700,10.0,1726.818,42.5723797,-71.6023960,17,2,0.72,0.90,18.473,0.246,0.265,20.0,-11.805,0.574,18.521,4587,52.0,34.0,3,14.24,81.2
1726425107.350,0,3,,14.310,-134.388,3920.384,18.572,86.400,353.700,10.0,1726.850,42.5723851,-71.6023968,17,2,0.75,0.90,18.572,0.186,0.268,20.0,-8.822,0.548,18.608,4617,52.0,34.0,3,14.25,81.2
1726425107.351,0,3,,14.307,-134.370,3920.402,18.575,86.400,353.700,10.0,1726.851,42.5723853,-71.6023968,17,2,0.75,0.90,18.575,0.184,0.268,20.0,-8.732,0.547,18.611,4617,52.0,34.0,3,14.25,81.2
1726425107.377,0,3,,14.254,-133.883,3920.892,18.655,86.400,353.700,10.0,1726.877,42.5723896,-71.6023974,17,2,0.78,0.90,18.655,0.137,0.271,20.0,-6.378,0.528,18.692,4641,52.0,34.0,3,14.25,81.2
1726425107.400,0,3,,14.207,-133.452,3921.325,18.726,86.400,353.800,10.0,1726.900,42.5723935,-71.6023980,17,2,0.80,0.90,18.726,0.096,0.272,20.0,-4.296,0.511,18.764,4663,52.0,34.0,3,14.25,81.2
1726425107.412,0,3,,14.184,-133.226,3921.553,18.763,86.412,353.800,10.0,1726.912,42.5723955,-71.6023983,17,2,0.79,0.90,18.763,0.076,0.273,20.0,-3.271,0.506,18.801,4674,52.0,34.0,3,14.25,81.2
1726425107.441,0,3,,14.129,-132.677,3922.104,18.852,86.441,353.800,10.0,1726.941,42.5724005,-71.6023990,17,2,0.76,0.90,18.852,0.028,0.275,20.0,-0.794,0.494,18.892,4701,52.0,34.0,3,14.26,81.2
1726425107.450,0,3,,14.112,-132.507,3922.275,18.880,86.450,353.800,10.0,1726.950,42.5724020,-71.6023992,17,2,0.75,0.90,18.880,0.013,0.275,20.0,-0.025,0.490,18.920,4709,52.0,34.0,3,14.26,81.2
1726425107.468,0,3,,14.077,-132.167,3922.617,18.935,86.468,353.800,10.0,1726.968,42.5724051,-71.6023996,17,2,0.73,0.90,18.935,-0.014,0.276,20.0,1.376,0.484,18.976,4725,52.0,34.0,3,14.26,81.2
1726425107.500,0,3,,14.016,-131.562,3923.225,19.034,86.500,354.500,10.0,1727.000,42.5724105,-71.6024003,17,2,0.70,0.90,19.034,-0.062,0.278,20.0,3.867,0.472,19.076,4755,52.0,34.0,3,14.26,81.2
1726425107.529,0,3,,13.969,-131.003,3923.786,19.109,86.500,354.500,10.0,1727.029,42.5724155,-71.6024009,17,2,0.70,0.90,19.109,-0.100,0.278,20.0,5.847,0.470,19.167,4767,52.0,34.0,3,14.27,81.2
1726425107.550,0,3,,13.934,-130.598,3924.192,19.163,86.500,354.500,10.0,1727.050,42.5724192,-71.6024013,17,2,0.70,0.90,19.163,-0.127,0.279,20.0,7.281,0.468,19.243,4776,52.0,34.0,3,14.27,81.2
1726425107.561,0,3,,13.916,-130.386,3924.405,19.191,86.500,354.500,10.0,1727.061,42.5724211,-71.6024016,17,2,0.70,0.90,19.191,-0.139,0.279,20.0,7.920,0.467,19.282,4780,52.0,34.0,3,14.27,81.2
1726425107.592,0,3,,13.865,-129.789,3925.004,19.271,86.500,354.500,10.0,1727.092,42.5724264,-71.6024022,17,2,0.70,0.90,19.271,-0.173,0.280,20.0,9.722,0.466,19.395,4793,52.0,34.0,3,14.27,81.2
1726425107.600,0,3,,13.852,-129.635,3925.159,19.292,86.500,355.200,10.0,1727.100,42.5724278,-71.6024023,17,2,0.70,0.90,19.292,-0.181,0.280,20.0,10.187,0.465,19.423,4797,52.0,34.0,3,14.27,81.2
1726425107.600,0,3,,13.852,-129.635,3925.159,19.292,86.500,355.200,10.0,1727.100,42.5724278,-71.6024023,17,2,0.70,0.90,19.292,-0.181,0.280,20.0,10.187,0.465,19.423,4797,52.0,34.0,3,14.27,81.2
1726425107.619,0,3,,13.824,-129.262,3925.533,19.351,86.500,355.200,10.0,1727.119,42.5724312,-71.6024027,17,2,0.70,0.90,19.351,-0.198,0.280,20.0,11.102,0.468,19.492,4805,52.0,34.0,3,14.28,81.2
1726425107.650,0,3,,13.777,-128.653,3926.145,19.446,86.500,355.200,10.0,1727.150,42.5724367,-71.6024033,17,2,0.70,0.90,19.446,-0.226,0.280,20.0,12.594,0.472,19.604,4818,52.0,34.0,3,14.28,81.2
1726425107.700,0,3,,13.702,-127.670,3927.130,19.600,86.500,356.300,10.0,1727.200,42.5724455,-71.6024042,17,2,0.70,0.90,19.600,-0.262,0.281,20.0,14.517,0.477,19.785,4838,52.0,34.0,3,14.28,81.2
1726425107.750,0,3,,13.654,-126.688,3928.113,19.703,86.550,356.300,10.0,1727.250,42.5724543,-71.6024048,17,2,0.70,0.90,19.703,-0.289,0.282,20.0,15.978,0.488,19.966,4859,52.0,34.0,3,14.29,81.2
1726425107.777,0,3,,13.629,-126.158,3928.644,19.759,86.577,356.300,10.0,1727.277,42.5724591,-71.6024051,17,2,0.70,0.90,19.759,-0.300,0.283,20.0,16.556,0.492,20.064,4870,52.0,34.0,3,14.29,81.2
1726425107.800,0,3,,13.607,-125.706,3929.096,19.806,86.600,357.200,10.0,1727.300,42.5724632,-71.6024053,17,2,0.70,0.90,19.806,-0.309,0.283,20.0,17.047,0.495,20.147,4880,52.0,34.0,3,14.30,81.2
1726425107.800,0,3,,13.607,-125.706,3929.096,19.806,86.600,357.200,10.0,1727.300,42.5724632,-71.6024053,17,2,0.70,0.90,19.806,-0.309,0.283,20.0,17.047,0.495,20.147,4880,52.0,34.0,3,14.30,81.2
1726425107.843,0,3,,13.577,-124.861,3929.941,19.917,86.600,357.200,10.0,1727.343,42.5724708,-71.6024057,17,2,0.70,0.99,19.917,-0.321,0.285,20.0,17.694,0.503,20.302,4898,52.0,34.0,3,14.30,81.2
1726425107.850,0,3,,13.573,-124.724,3930.079,19.935,86.600,357.200,10.0,1727.350,42.5724720,-71.6024058,17,2,0.70,1.00,19.935,-0.323,0.285,20.0,17.799,0.505,20.328,4905,52.0,34.0,3,14.30,81.2
1726425107.870,0,3,,13.559,-124.331,3930.472,19.986,86.600,357.200,10.0,1727.370,42.5724755,-71.6024059,17,2,0.70,1.04,19.986,-0.326,0.286,20.0,17.993,0.506,20.400,4926,52.0,34.0,3,14.30,81.2
1726425107.900,0,3,,13.538,-123.741,3931.062,20.063,86.600,358.200,10.0,1727.400,42.5724808,-71.6024062,17,2,0.70,1.10,20.063,-0.331,0.287,20.0,18.285,0.509,20.509,4957,52.0,34.0,3,14.31,81.2
1726425107.913,0,3,,13.533,-123.474,3931.329,20.103,86.600,358.200,10.0,1727.413,42.5724832,-71.6024062,17,2,0.69,1.10,20.103,-0.333,0.287,20.0,18.352,0.510,20.556,4970,52.0,34.0,3,14.31,81.2
1726425107.948,0,3,,13.519,-122.754,3932.049,20.211,86.600,358.200,10.0,1727.448,42.5724897,-71.6024064,17,2,0.65,1.10,20.211,-0.336,0.288,20.0,18.535,0.513,20.660,5006,52.0,34.0,3,14.31,81.2
1726425107.950,0,3,,13.518,-122.713,3932.091,20.218,86.600,358.200,10.0,1727.450,42.5724901,-71.6024064,18,2,0.65,1.10,20.218,-0.336,0.288,20.0,18.545,0.513,20.666,5008,52.0,34.0,3,14.31,81.2
1726425107.981,0,3,,13.505,-122.075,3932.728,20.313,86.600,358.200,10.0,1727.481,42.5724958,-71.6024066,18,2,0.62,1.10,20.313,-0.337,0.287,20.0,18.605,0.512,20.759,5040,52.0,34.0,3,14.32,81.2
1726425108.000,0,3,,13.497,-121.684,3933.119,20.372,86.600,359.300,10.0,1727.500,42.5724993,-71.6024067,18,2,0.60,1.10,20.372,-0.338,0.286,20.0,18.642,0.512,20.815,5055,52.0,34.0,3,14.32,81.2
1726425108.010,0,3,,13.497,-121.477,3933.327,20.413,86.600,359.300,10.0,1727.510,42.5725012,-71.6024067,18,2,0.60,1.10,20.413,-0.338,0.285,20.0,18.640,0.511,20.845,5063,52.0,34.0,3,14.32,81.2
1726425108.038,0,3,,13.497,-120.896,3933.908,20.529,86.600,359.300,10.0,1727.538,42.5725064,-71.6024067,18,2,0.60,1.10,20.529,-0.338,0.282,20.0,18.635,0.509,20.929,5086,52.0,34.0,3,14.32,81.2
1726425108.050,0,3,,13.497,-120.646,3934.157,20.578,86.600,359.300,10.0,1727.550,42.5725087,-71.6024067,18,2,0.60,1.10,20.578,-0.338,0.280,20.0,18.633,0.509,20.965,5095,52.0,34.0,3,14.32,72.4
1726425108.072,0,3,,13.497,-120.190,3934.614,20.669,86.600,359.300,10.0,1727.572,42.5725128,-71.6024067,18,2,0.60,1.10,20.669,-0.337,0.276,20.0,18.594,0.506,21.030,5113,52.0,34.0,3,14.33,56.3
1726425108.099,0,3,,13.497,-119.629,3935.174,20.780,86.600,359.300,10.0,1727.599,42.5725178,-71.6024067,18,2,0.60,1.10,20.780,-0.336,0.270,20.0,18.547,0.502,21.111,5135,52.0,34.0,3,14.33,36.5
1726425108.100,0,3,,13.497,-119.609,3935.195,20.784,86.600,0.100,10.0,1727.600,42.5725180,-71.6024067,18,2,0.60,1.10,20.784,-0.336,0.269,20.0,18.545,0.502,21.108,5135,52.0,34.0,3,14.33,35.8
1726425108.100,0,3,,13.497,-119.609,3935.195,20.784,86.600,0.100,10.0,1727.600,42.5725180,-71.6024067,18,2,0.60,1.10,20.784,-0.336,0.269,20.0,18.545,0.502,21.108,5135,52.0,34.0,3,14.33,35.8
1726425108.129,0,3,,13.509,-118.996,3935.808,20.859,86.600,0.100,10.0,1727.629,42.5725235,-71.6024065,18,2,0.60,1.10,20.859,-0.334,0.259,20.0,18.472,0.498,21.005,5159,52.0,34.0,3,14.33,14.5
1726425108.150,0,3,,13.518,-118.552,3936.252,20.913,86.600,0.100,10.0,1727.650,42.5725275,-71.6024064,18,2,0.60,1.10,20.913,-0.333,0.252,20.0,18.418,0.495,20.931,5175,52.0,34.0,3,14.34,14.5
1726425108.162,0,3,,13.523,-118.299,3936.505,20.943,86.600,0.100,10.0,1727.662,42.5725298,-71.6024064,18,2,0.60,1.10,20.943,-0.333,0.245,20.0,18.381,0.493,20.888,5185,52.0,34.0,3,14.34,14.5
1726425108.189,0,3,,13.534,-117.728,3937.076,21.013,86.600,0.100,10.0,1727.689,42.5725349,-71.6024062,18,2,0.60,1.10,21.013,-0.331,0.232,20.0,18.298,0.488,20.793,5124,52.0,34.0,3,14.34,14.5
1726425108.200,0,3,,13.538,-117.496,3937.308,21.041,86.600,1.000,10.0,1727.700,42.5725370,-71.6024062,18,2,0.60,1.10,21.041,-0.330,0.226,20.0,18.265,0.486,20.754,5099,52.0,34.0,3,14.34,14.5
1726425108.218,0,3,,13.548,-117.112,3937.692,21.087,86.582,1.000,10.0,1727.718,42.5725405,-71.6024060,18,2,0.62,1.10,21.087,-0.329,0.214,20.0,18.198,0.484,20.691,5059,52.0,34.0,3,14.34,14.5
1726425108.248,0,3,,13.565,-116.473,3938.331,21.164,86.552,1.000,10.0,1727.748,42.5725462,-71.6024058,18,2,0.65,1.10,21.164,-0.327,0.194,20.0,18.088,0.480,20.585,4991,52.0,34.0,3,14.35,14.5
1726425108.250,0,3,,13.566,-116.430,3938.374,21.170,86.550,1.000,10.0,1727.750,42.5725466,-71.6024058,18,2,0.65,1.10,21.170,-0.327,0.193,20.0,18.080,0.480,20.577,4987,52.0,34.0,3,14.35,14.5
1726425108.278,0,3,,13.581,-115.834,3938.971,21.241,86.522,1.000,10.0,1727.778,42.5725520,-71.6024056,17,2,0.68,1.10,21.241,-0.325,0.169,20.0,17.962,0.478,20.479,4924,52.0,34.0,3,14.35,14.5
1726425108.300,0,3,,13.593,-115.365,3939.440,21.298,86.500,1.800,10.0,1727.800,42.5725562,-71.6024055,17,2,0.70,1.10,21.298,-0.323,0.150,20.0,17.870,0.477,20.401,4874,52.0,34.0,3,14.35,14.5
1726425108.300,0,3,,13.593,-115.365,3939.440,21.298,86.500,1.800,10.0,1727.800,42.5725562,-71.6024055,17,2,0.70,1.10,21.298,-0.323,0.150,20.0,17.870,0.477,20.401,4874,52.0,34.0,3,14.35,14.5
1726425108.306,0,3,,13.599,-115.236,3939.569,21.301,86.500,1.800,10.0,1727.806,42.5725573,-71.6024054,17,2,0.70,1.10,21.301,-0.322,0.143,20.0,17.842,0.477,20.380,4861,52.0,34.0,3,14.35,14.5
1726425108.340,0,3,,13.631,-114.505,3940.301,21.318,86.500,1.800,10.0,1727.840,42.5725639,-71.6024050,17,2,0.70,1.10,21.318,-0.319,0.107,20.0,17.683,0.481,20.259,4785,52.0,34.0,3,14.36,14.5
1726425108.350,0,3,,13.641,-114.290,3940.516,21.324,86.500,1.800,10.0,1727.850,42.5725658,-71.6024049,17,2,0.70,1.10,21.324,-0.318,0.097,20.0,17.636,0.482,20.224,4769,52.0,34.0,3,14.36,14.5
1726425108.369,0,3,,13.659,-113.881,3940.925,21.333,86.500,1.800,10.0,1727.869,42.5725695,-71.6024047,17,2,0.70,1.10,21.333,-0.316,0.073,20.0,17.528,0.486,20.157,4739,52.0,34.0,3,14.36,14.5
1726425108.398,0,3,,13.687,-113.258,3941.549,21.348,86.500,1.800,10.0,1727.898,42.5725751,-71.6024044,17,2,0.70,1.10,21.348,-0.313,0.037,20.0,17.364,0.492,20.054,4694,52.0,34.0,3,14.36,14.5
1726425108.400,0,3,,13.689,-113.215,3941.592,21.349,86.500,2.700,10.0,1727.900,42.5725755,-71.6024043,17,2,0.70,1.10,21.349,-0.313,0.034,20.0,17.352,0.492,20.047,4691,52.0,34.0,3,14.36,14.5
1726425108.404,0,3,New trap (6),13.695,-113.121,3941.686,21.354,86.500,2.700,10.0,1727.904,42.5725763,-71.6024043,17,2,0.70,1.10,21.354,-0.312,0.028,20.0,17.321,0.494,20.032,4685,52.0,34.0,3,14.36,14.5
1726425108.431,0,,,13.731,-112.549,3942.260,21.381,86.500,2.700,10.0,1727.931,42.5725815,-71.6024038,17,2,0.70,1.10,21.381,-0.309,-0.011,20.0,17.128,0.505,19.938,4643,52.0,34.0,3,14.37,14.5
1726425108.450,0,,,13.757,-112.140,3942.669,21.401,86.500,2.700,10.0,1727.950,42.5725852,-71.6024035,17,2,0.70,1.10,21.401,-0.306,-0.038,20.0,16.990,0.513,19.871,4614,52.0,34.0,3,14.37,14.5
1726425108.461,0,,,13.772,-111.904,3942.906,21.412,86.500,2.700,10.0,1727.961,42.5725873,-71.6024033,17,2,0.70,1.10,21.412,-0.304,-0.056,20.0,16.888,0.519,19.832,4597,52.0,34.0,3,14.37,14.5
1726425108.492,0,,,13.814,-111.237,3943.574,21.444,86.500,2.700,10.0,1727.992,42.5725933,-71.6024028,17,2,0.70,1.10,21.444,-0.299,-0.106,20.0,16.599,0.536,19.722,4549,52.0,34.0,3,14.37,14.5
1726425108.500,0,,,13.825,-111.065,3943.746,21.452,86.500,3.500,10.0,1728.000,42.5725948,-71.6024027,17,2,0.70,1.10,21.452,-0.298,-0.119,20.0,16.525,0.540,19.655,4536,52.0,34.0,3,14.37,14.5
1726425108.541,0,,,13.887,-110.191,3944.622,21.368,86.500,3.500,10.0,1728.041,42.5726027,-71.6024019,17,2,0.70,1.10,21.368,-0.289,-0.190,20.0,16.043,0.570,19.310,4472,52.0,34.0,3,14.38,14.5
1726425108.550,0,,,13.900,-110.000,3944.815,21.349,86.500,3.500,10.0,1728.050,42.5726044,-71.6024018,17,2,0.70,1.10,21.349,-0.287,-0.206,20.0,15.937,0.577,19.234,4458,52.0,34.0,3,14.38,14.5
1726425108.568,0,,,13.927,-109.616,3945.199,21.313,86.500,3.500,10.0,1728.068,42.5726079,-71.6024014,17,2,0.70,1.10,21.313,-0.282,-0.239,20.0,15.681,0.592,19.082,4431,52.0,34.0,3,14.38,14.5
1726425108.600,0,,,13.975,-108.934,3945.883,21.247,86.500,4.400,10.0,1728.100,42.5726140,-71.6024008,17,2,0.70,1.10,21.247,-0.273,-0.298,20.0,15.226,0.618,18.813,4369,52.0,34.0,3,14.39,14.5
1726425108.600,0,,,13.975,-108.934,3945.883,21.247,86.500,4.400,10.0,1728.100,42.5726140,-71.6024008,17,2,0.70,1.10,21.247,-0.273,-0.298,20.0,15.226,0.618,18.813,4369,52.0,34.0,3,14.39,14.5
1726425108.626,0,,,14.025,-108.399,3946.420,21.073,86.500,4.400,10.0,1728.126,42.5726188,-71.6024002,17,2,0.70,1.10,21.073,-0.266,-0.347,20.0,14.799,0.643,18.594,4320,52.0,34.0,3,14.39,14.5
1726425108.650,0,,,14.071,-107.905,3946.916,20.912,86.500,4.400,10.0,1728.150,42.5726233,-71.6023997,17,2,0.70,1.10,20.912,-0.258,-0.392,20.0,14.404,0.665,18.392,4274,52.0,34.0,3,14.39,14.5
1726425108.661,0,,,14.092,-107.679,3947.143,20.839,86.500,4.400,10.0,1728.161,42.5726253,-71.6023994,17,2,0.70,1.10,20.839,-0.255,-0.413,20.0,14.198,0.676,18.300,4253,52.0,34.0,3,14.39,14.5
1726425108.690,0,,,14.147,-107.083,3947.742,20.645,86.500,4.400,10.0,1728.190,42.5726307,-71.6023987,17,2,0.70,1.10,20.645,-0.245,-0.467,20.0,13.655,0.704,18.056,4197,52.0,34.0,3,14.40,14.5
1726425108.700,0,,,14.166,-106.877,3947.949,20.578,86.500,5.100,10.0,1728.200,42.5726325,-71.6023985,17,2,0.70,1.10,20.578,-0.241,-0.486,20.0,13.468,0.713,17.996,4178,52.0,34.0,3,14.40,14.5
1726425108.719,0,,,14.203,-106.500,3948.327,20.461,86.500,5.100,10.0,1728.219,42.5726359,-71.6023981,17,2,0.70,1.10,20.461,-0.234,-0.519,20.0,13.072,0.732,17.884,4142,52.0,34.0,3,14.40,14.5
1726425108.750,0,,,14.262,-105.885,3948.945,20.269,86.500,5.100,10.0,1728.250,42.5726414,-71.6023973,17,2,0.70,1.10,20.269,-0.222,-0.574,20.0,12.426,0.761,17.700,4083,52.0,34.0,3,14.40,14.5
1726425108.778,0,,,14.315,-105.330,3949.503,20.096,86.500,5.100,10.0,1728.278,42.5726464,-71.6023967,17,2,0.70,1.10,20.096,-0.211,-0.619,20.0,11.799,0.785,17.534,4037,52.0,34.0,3,14.41,14.5
1726425108.800,0,,,14.357,-104.894,3949.941,19.960,86.500,5.600,10.0,1728.300,42.5726503,-71.6023962,17,2,0.70,1.10,19.960,-0.202,-0.654,20.0,11.306,0.804,17.403,4001,52.0,34.0,3,14.41,14.5
1726425108.800,0,,,14.357,-104.894,3949.941,19.960,86.500,5.600,10.0,1728.300,42.5726503,-71.6023962,17,2,0.70,1.10,19.960,-0.202,-0.654,20.0,11.306,0.804,17.403,4001,52.0,34.0,3,14.41,14.5
1726425108.809,0,,,14.376,-104.724,3950.112,19.863,86.509,5.600,10.0,1728.309,42.5726519,-71.6023959,17,2,0.69,1.08,19.863,-0.198,-0.666,20.0,11.097,0.810,17.350,3986,52.0,34.0,3,14.41,14.5
1726425108.841,0,,,14.441,-104.119,3950.720,19.517,86.541,5.600,10.0,1728.341,42.5726573,-71.6023951,17,2,0.66,1.02,19.517,-0.184,-0.711,20.0,10.350,0.834,17.160,3934,52.0,34.0,3,14.41,14.5
1726425108.850,0,,,14.460,-103.949,3950.892,19.420,86.550,5.600,10.0,1728.350,42.5726588,-71.6023949,18,2,0.65,1.00,19.420,-0.180,-0.723,20.0,10.140,0.841,17.107,3919,52.0,34.0,3,14.41,14.5
1726425108.872,0,,,14.505,-103.533,3951.310,19.182,86.572,5.600,10.0,1728.372,42.5726626,-71.6023944,18,2,0.63,0.96,19.182,-0.171,-0.748,20.0,9.617,0.853,16.976,3883,52.0,34.0,3,14.42,14.5
1726425108.900,0,,,14.562,-103.004,3951.842,18.880,86.600,6.100,10.0,1728.400,42.5726673,-71.6023937,18,2,0.60,0.90,18.880,-0.159,-0.780,20.0,8.952,0.869,16.810,3838,52.0,34.0,3,14.42,14.5
1726425108.905,0,,,14.572,-102.916,3951.931,18.829,86.595,6.100,10.0,1728.405,42.5726681,-71.6023935,18,2,0.60,0.90,18.829,-0.157,-0.785,20.0,8.833,0.871,16.780,3829,52.0,34.0,3,14.42,14.5
1726425108.942,0,,,14.648,-102.264,3952.587,18.448,86.558,6.100,10.0,1728.442,42.5726740,-71.6023926,18,2,0.60,0.90,18.448,-0.141,-0.817,20.0,7.954,0.886,16.561,3769,52.0,34.0,3,14.42,14.5
1726425108.950,0,,,14.664,-102.123,3952.729,18.365,86.550,6.100,10.0,1728.450,42.5726753,-71.6023924,18,2,0.60,0.90,18.365,-0.138,-0.824,20.0,7.764,0.890,16.513,3757,52.0,34.0,3,14.43,14.5
1726425108.971,0,,,14.707,-101.754,3953.101,18.149,86.529,6.100,10.0,1728.471,42.5726786,-71.6023919,18,2,0.60,0.90,18.149,-0.129,-0.837,20.0,7.275,0.894,16.389,3724,52.0,34.0,3,14.43,14.5
1726425109.000,0,,,14.767,-101.243,3953.615,17.851,86.500,6.500,10.0,1728.500,42.5726832,-71.6023912,18,2,0.60,0.90,17.851,-0.117,-0.854,20.0,6.599,0.900,16.191,3679,52.0,34.0,3,14.43,14.5
